Source_Port;Destination_Port;Protocol;Flow_Duration;Total_Forward_Packets;Total_Backward_Packets;Total_Length_Forward_Packets;Total_Length_Backward_Packets;Forward_Packets_Length_Max;Forward_Packets_Length_Min;Forward_Packets_Length_Mean;Backward_Packets_Length_Max;Backward_Packets_Length_Min;Backward_Packets_Length_Mean;Packets_Flow_IAT_Mean;Packets_Flow_IAT_Standard_Deviation;Packets_Flow_IAT_Max;Packets_Flow_IAT_Min;Forward_IAT_Total;Forward_IAT_Mean;Forward_IAT_Min;Backward_IAT_Total;Backward_IAT_Mean;Backward_IAT_Min;Forward_Header_Length;Backward_Header_Length;Forward_Packets_per_Second;Backward_Packets_per_Second;Packets_Length_Min;Packets_Length_Max;Packets_Length_Mean;Packets_Length_Standard_Deviation;Class
9020;52717;6;142;1;1;1388;1388;1388;1388;1388;1388;1388;1388;142;0;142;142;0;0;0;0;0;0;32;32;7042.253521;7042.253521;1388;1388;1388;0;Scan
10000;10101;17;188;2;1;2860;1430;1430;1430;1430;1430;1430;1430;94;29.698485;115;73;115;115;115;0;0;0;16;8;10638.297872;5319.148936;1430;1430;1430;0;Mirai
50435;55700;6;77;0;2;0;554;0;0;0;554;0;277;77;0;77;77;0;0;0;77;77;77;0;64;0;25974.025974;0;554;369.333333;319.852049;Mirai
51997;8899;17;15;1;1;32;32;32;32;32;32;32;32;15;0;15;15;0;0;0;0;0;0;8;8;66666.666667;66666.666667;32;32;32;0;Mirai
9020;44144;6;73762;3;5;2707;825;941;825;902.333333;825;0;165;10537.428571;23545.051475;63883;486;68721;34360.5;1217;73762;18440.5;486;96;160;40.671348;67.785581;0;941;484.111111;461.460303;DoS
56361;10101;17;205;2;1;2084;1430;1430;654;1042;1430;1430;1430;102.5;28.991378;123;82;82;82;82;0;0;0;16;8;9756.097561;4878.04878;654;1430;1236;388;Mirai
51992;8899;17;20;2;1;64;32;32;32;32;32;32;32;10;7.071068;15;5;15;15;15;0;0;0;16;8;100000;50000;32;32;32;0;Mirai
52739;9020;6;120;0;2;0;1418;0;0;0;1388;30;709;120;0;120;120;0;0;0;120;120;120;0;64;0;16666.666667;30;1388;935.333333;784.041666;Scan
443;43238;6;244;1;1;1441;1441;1441;1441;1441;1441;1441;1441;244;0;244;244;0;0;0;0;0;0;32;32;4098.360656;4098.360656;1441;1441;1441;0;Mirai
49799;9020;6;148;2;1;0;0;0;0;0;0;0;0;74;1.414214;75;73;73;73;73;0;0;0;64;32;13513.513514;6756.756757;0;0;0;0;Normal
60170;8899;17;241;1;1;32;32;32;32;32;32;32;32;241;0;241;241;0;0;0;0;0;0;8;8;4149.377593;4149.377593;32;32;32;0;Mirai
56266;9020;6;145;2;1;0;0;0;0;0;0;0;0;72.5;0.707107;73;72;72;72;72;0;0;0;64;32;13793.103448;6896.551724;0;0;0;0;Mirai
64776;9988;17;12;1;1;32;32;32;32;32;32;32;32;12;0;12;12;0;0;0;0;0;0;8;8;83333.333333;83333.333333;32;32;32;0;Mirai
52717;9020;6;121;0;2;0;1418;0;0;0;1388;30;709;121;0;121;121;0;0;0;121;121;121;0;64;0;16528.92562;30;1388;935.333333;784.041666;Scan
4996;554;6;9987;0;2;0;0;0;0;0;0;0;0;9987;0;9987;9987;0;0;0;9987;9987;9987;0;44;0;200.260338;0;0;0;0;DoS
51990;8899;17;4;1;1;32;32;32;32;32;32;32;32;4;0;4;4;0;0;0;0;0;0;8;8;250000;250000;32;32;32;0;Mirai
60130;8899;17;44;1;1;32;32;32;32;32;32;32;32;44;0;44;44;0;0;0;0;0;0;8;8;22727.272727;22727.272727;32;32;32;0;Mirai
56337;443;6;74;1;1;222;0;222;222;222;0;0;0;74;0;74;74;0;0;0;0;0;0;32;32;13513.513514;13513.513514;0;222;74;128.17176;Mirai
56361;10101;17;79;1;1;20;20;20;20;20;20;20;20;79;0;79;79;0;0;0;0;0;0;8;8;12658.227848;12658.227848;20;20;20;0;Mirai
443;43238;6;128;1;1;1441;1441;1441;1441;1441;1441;1441;1441;128;0;128;128;0;0;0;0;0;0;32;32;7812.5;7812.5;1441;1441;1441;0;Mirai
62742;8043;17;2;1;1;18;18;18;18;18;18;18;18;2;0;2;2;0;0;0;0;0;0;8;8;500000;500000;18;18;18;0;Mirai
52939;443;6;292;4;1;0;0;0;0;0;0;0;0;73;0.816497;74;72;218;72.666667;72;0;0;0;128;32;13698.630137;3424.657534;0;0;0;0;Mirai
39547;1900;17;73;1;1;436;436;436;436;436;436;436;436;73;0;73;73;0;0;0;0;0;0;8;8;13698.630137;13698.630137;436;436;436;0;Mirai
10000;10101;17;268;0;2;0;72;0;0;0;40;32;36;268;0;268;268;0;0;0;268;268;268;0;16;0;7462.686567;32;40;34.666667;4.618802;Mirai
52717;9020;6;121;1;1;0;0;0;0;0;0;0;0;121;0;121;121;0;0;0;0;0;0;32;32;8264.46281;8264.46281;0;0;0;0;Scan
51990;8899;17;1;1;1;32;32;32;32;32;32;32;32;1;0;1;1;0;0;0;0;0;0;8;8;1000000;1000000;32;32;32;0;Mirai
10127;9020;6;148;2;1;0;0;0;0;0;0;0;0;74;2.828427;76;72;72;72;72;0;0;0;64;32;13513.513514;6756.756757;0;0;0;0;Mirai
443;51875;6;120;1;1;1448;1448;1448;1448;1448;1448;1448;1448;120;0;120;120;0;0;0;0;0;0;32;32;8333.333333;8333.333333;1448;1448;1448;0;Mirai
53190;9020;6;172;0;2;0;2776;0;0;0;1388;1388;1388;172;0;172;172;0;0;0;172;172;172;0;64;0;11627.906977;1388;1388;1388;0;Spoofing
9020;56196;6;80;0;2;0;0;0;0;0;0;0;0;80;0;80;80;0;0;0;80;80;80;0;64;0;25000;0;0;0;0;Mirai
56361;10101;17;76;1;1;1430;1430;1430;1430;1430;1430;1430;1430;76;0;76;76;0;0;0;0;0;0;8;8;13157.894737;13157.894737;1430;1430;1430;0;Mirai
443;51875;6;121;1;1;856;1448;856;856;856;1448;1448;1448;121;0;121;121;0;0;0;0;0;0;32;32;8264.46281;8264.46281;856;1448;1250.666667;341.791359;Mirai
56255;9020;6;148;0;3;0;4164;0;0;0;1388;1388;1388;74;1.414214;75;73;0;0;0;148;74;73;0;96;0;20270.27027;1388;1388;1388;0;Mirai
56361;10101;17;170;1;1;1430;1430;1430;1430;1430;1430;1430;1430;170;0;170;170;0;0;0;0;0;0;8;8;5882.352941;5882.352941;1430;1430;1430;0;Mirai
56361;10101;17;73;1;1;20;1430;20;20;20;1430;1430;1430;73;0;73;73;0;0;0;0;0;0;8;8;13698.630137;13698.630137;20;1430;960;814.06388;Mirai
443;51875;6;142;1;1;1448;1448;1448;1448;1448;1448;1448;1448;142;0;142;142;0;0;0;0;0;0;32;32;7042.253521;7042.253521;1448;1448;1448;0;Mirai
10000;10101;17;76;0;2;0;72;0;0;0;40;32;36;76;0;76;76;0;0;0;76;76;76;0;16;0;26315.789474;32;40;37.333333;4.618802;Mirai
60289;443;6;115;0;2;0;2896;0;0;0;1448;1448;1448;115;0;115;115;0;0;0;115;115;115;0;64;0;17391.304348;1448;1448;1448;0;Spoofing
64777;9988;17;31;8;1;256;32;32;32;32;32;32;32;3.875;1.125992;6;3;25;3.571429;3;0;0;0;64;8;258064.516129;32258.064516;32;32;32;0;Mirai
52738;9020;6;116;0;2;0;1418;0;0;0;1388;30;709;116;0;116;116;0;0;0;116;116;116;0;64;0;17241.37931;30;1388;935.333333;784.041666;Mirai
8468;554;6;4647;0;2;0;0;0;0;0;0;0;0;4647;0;4647;4647;0;0;0;4647;4647;4647;0;44;0;430.385195;0;0;0;0;DoS
10000;10101;17;118;1;1;1430;1430;1430;1430;1430;1430;1430;1430;118;0;118;118;0;0;0;0;0;0;8;8;8474.576271;8474.576271;1430;1430;1430;0;Mirai
9020;52704;6;137;1;1;1388;1388;1388;1388;1388;1388;1388;1388;137;0;137;137;0;0;0;0;0;0;32;32;7299.270073;7299.270073;1388;1388;1388;0;Scan
443;57299;6;72;1;1;0;37;0;0;0;37;37;37;72;0;72;72;0;0;0;0;0;0;20;20;13888.888889;13888.888889;0;37;24.666667;21.36196;Mirai
7018;19604;6;1690;0;2;0;0;0;0;0;0;0;0;1690;0;1690;1690;0;0;0;1690;1690;1690;0;40;0;1183.431953;0;0;0;0;DoS
64777;9988;17;6;2;1;64;32;32;32;32;32;32;32;3;2.828427;5;1;1;1;1;0;0;0;16;8;333333.333333;166666.666667;32;32;32;0;Mirai
56361;10101;17;209;2;1;2860;1430;1430;1430;1430;1430;1430;1430;104.5;34.648232;129;80;129;129;129;0;0;0;16;8;9569.37799;4784.688995;1430;1430;1430;0;Mirai
60210;8899;17;29;3;1;96;32;32;32;32;32;32;32;9.666667;2.309401;11;7;18;9;7;0;0;0;24;8;103448.275862;34482.758621;32;32;32;0;Mirai
53190;9020;6;85;0;2;0;1418;0;0;0;1388;30;709;85;0;85;85;0;0;0;85;85;85;0;64;0;23529.411765;30;1388;935.333333;784.041666;Spoofing
56266;9020;6;145;2;1;0;0;0;0;0;0;0;0;72.5;2.12132;74;71;71;71;71;0;0;0;64;32;13793.103448;6896.551724;0;0;0;0;Mirai
56242;9020;6;149;0;3;0;4164;0;0;0;1388;1388;1388;74.5;0.707107;75;74;0;0;0;149;74.5;74;0;96;0;20134.228188;1388;1388;1388;0;Mirai
10129;9020;6;118;0;2;0;2776;0;0;0;1388;1388;1388;118;0;118;118;0;0;0;118;118;118;0;64;0;16949.152542;1388;1388;1388;0;Mirai
52717;9020;6;75;1;1;0;0;0;0;0;0;0;0;75;0;75;75;0;0;0;0;0;0;32;32;13333.333333;13333.333333;0;0;0;0;Scan
9020;49784;6;371;1;1;1388;1388;1388;1388;1388;1388;1388;1388;371;0;371;371;0;0;0;0;0;0;32;32;2695.41779;2695.41779;1388;1388;1388;0;Normal
56111;8043;17;3;1;1;18;18;18;18;18;18;18;18;3;0;3;3;0;0;0;0;0;0;8;8;333333.333333;333333.333333;18;18;18;0;Mirai
10000;10101;17;150;2;1;1688;1430;1430;258;844;1430;1430;1430;75;1.414214;76;74;74;74;74;0;0;0;16;8;13333.333333;6666.666667;258;1430;1137;586;Mirai
10127;9020;6;153;2;1;0;0;0;0;0;0;0;0;76.5;3.535534;79;74;74;74;74;0;0;0;64;32;13071.895425;6535.947712;0;0;0;0;Mirai
60124;8899;17;34;7;1;224;32;32;32;32;32;32;32;4.857143;3.760699;11;1;25;4.166667;1;0;0;0;56;8;205882.352941;29411.764706;32;32;32;0;Mirai
48784;443;6;119;0;2;0;2896;0;0;0;1448;1448;1448;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;1448;1448;1448;0;Mirai
443;51875;6;79;1;1;1448;1448;1448;1448;1448;1448;1448;1448;79;0;79;79;0;0;0;0;0;0;32;32;12658.227848;12658.227848;1448;1448;1448;0;Mirai
443;57894;17;74;1;1;1350;1350;1350;1350;1350;1350;1350;1350;74;0;74;74;0;0;0;0;0;0;8;8;13513.513514;13513.513514;1350;1350;1350;0;Scan
49796;9020;6;216;3;1;0;0;0;0;0;0;0;0;72;1.732051;73;70;143;71.5;70;0;0;0;96;32;13888.888889;4629.62963;0;0;0;0;Normal
60218;8899;17;226;7;1;224;32;32;32;32;32;32;32;32.285714;77.943814;209;0;221;36.833333;0;0;0;0;56;8;30973.451327;4424.778761;32;32;32;0;Mirai
37297;443;6;114;0;2;0;2896;0;0;0;1448;1448;1448;114;0;114;114;0;0;0;114;114;114;0;64;0;17543.859649;1448;1448;1448;0;Mirai
53190;9020;6;118;0;2;0;1418;0;0;0;1388;30;709;118;0;118;118;0;0;0;118;118;118;0;64;0;16949.152542;30;1388;935.333333;784.041666;Spoofing
56361;10101;17;290;0;5;0;168;0;0;0;40;32;33.6;72.5;1.732051;75;71;0;0;0;290;72.5;71;0;40;0;17241.37931;32;40;34.666667;4.131182;Mirai
42842;80;6;150;1;1;0;0;0;0;0;0;0;0;150;0;150;150;0;0;0;0;0;0;20;20;6666.666667;6666.666667;0;0;0;0;Mirai
51991;8899;17;27;3;1;96;32;32;32;32;32;32;32;9;6.557439;15;2;17;8.5;2;0;0;0;24;8;111111.111111;37037.037037;32;32;32;0;Mirai
56266;9020;6;149;0;3;0;4164;0;0;0;1388;1388;1388;74.5;0.707107;75;74;0;0;0;149;74.5;74;0;96;0;20134.228188;1388;1388;1388;0;Mirai
56361;10101;17;149;0;3;0;80;0;0;0;40;20;26.666667;74.5;0.707107;75;74;0;0;0;149;74.5;74;0;24;0;20134.228188;20;40;25;10;Mirai
51252;443;6;265;0;2;0;1448;0;0;0;1448;0;724;265;0;265;265;0;0;0;265;265;265;0;76;0;7547.169811;0;1448;482.666667;836.00319;Mirai
56361;10101;17;208;1;1;1430;1430;1430;1430;1430;1430;1430;1430;208;0;208;208;0;0;0;0;0;0;8;8;4807.692308;4807.692308;1430;1430;1430;0;Mirai
60125;8899;17;186;1;1;32;32;32;32;32;32;32;32;186;0;186;186;0;0;0;0;0;0;8;8;5376.344086;5376.344086;32;32;32;0;Mirai
60173;8899;17;15;5;1;160;32;32;32;32;32;32;32;3;0.707107;4;2;11;2.75;2;0;0;0;40;8;333333.333333;66666.666667;32;32;32;0;Mirai
56361;10101;17;123;1;1;1430;1430;1430;1430;1430;1430;1430;1430;123;0;123;123;0;0;0;0;0;0;8;8;8130.081301;8130.081301;1430;1430;1430;0;Mirai
64782;9988;17;52;34;1;1088;32;32;32;32;32;32;32;1.529412;1.107421;5;0;49;1.484848;0;0;0;0;272;8;653846.153846;19230.769231;32;32;32;0;Mirai
55868;80;6;73;0;2;0;2896;0;0;0;1448;1448;1448;73;0;73;73;0;0;0;73;73;73;0;64;0;27397.260274;1448;1448;1448;0;Mirai
9020;49784;6;339;1;1;1388;1388;1388;1388;1388;1388;1388;1388;339;0;339;339;0;0;0;0;0;0;32;32;2949.852507;2949.852507;1388;1388;1388;0;Normal
56260;7100;6;120;1;1;0;0;0;0;0;0;0;0;120;0;120;120;0;0;0;0;0;0;20;20;8333.333333;8333.333333;0;0;0;0;Mirai
9600;36762;6;127;1;1;420;224;420;420;420;224;224;224;127;0;127;127;0;0;0;0;0;0;20;20;7874.015748;7874.015748;224;420;289.333333;113.160653;Scan
9020;49784;6;245;2;1;2776;1388;1388;1388;1388;1388;1388;1388;122.5;14.849242;133;112;133;133;133;0;0;0;64;32;8163.265306;4081.632653;1388;1388;1388;0;Normal
443;51875;6;117;1;1;1448;1448;1448;1448;1448;1448;1448;1448;117;0;117;117;0;0;0;0;0;0;32;32;8547.008547;8547.008547;1448;1448;1448;0;Mirai
9020;56196;6;148;0;3;0;0;0;0;0;0;0;0;74;1.414214;75;73;0;0;0;148;74;73;0;96;0;20270.27027;0;0;0;0;Mirai
52779;443;6;112;0;2;0;2896;0;0;0;1448;1448;1448;112;0;112;112;0;0;0;112;112;112;0;64;0;17857.142857;1448;1448;1448;0;Spoofing
64775;9988;17;19;1;1;32;32;32;32;32;32;32;32;19;0;19;19;0;0;0;0;0;0;8;8;52631.578947;52631.578947;32;32;32;0;Mirai
10000;10101;17;217;2;1;2860;1430;1430;1430;1430;1430;1430;1430;108.5;38.890873;136;81;81;81;81;0;0;0;16;8;9216.589862;4608.294931;1430;1430;1430;0;Mirai
60121;8899;17;16;2;1;64;32;32;32;32;32;32;32;8;1.414214;9;7;9;9;9;0;0;0;16;8;125000;62500;32;32;32;0;Mirai
56361;10101;17;252;2;1;2860;1254;1430;1430;1430;1254;1254;1254;126;12.727922;135;117;135;135;135;0;0;0;16;8;7936.507937;3968.253968;1254;1430;1342;101.613647;Mirai
56361;10101;17;149;0;3;0;104;0;0;0;40;32;34.666667;74.5;2.12132;76;73;0;0;0;149;74.5;73;0;24;0;20134.228188;32;40;36;4.618802;Mirai
60067;8011;17;7;1;1;35;35;35;35;35;35;35;35;7;0;7;7;0;0;0;0;0;0;8;8;142857.142857;142857.142857;35;35;35;0;Mirai
52739;9020;6;161;0;3;0;2806;0;0;0;1388;30;935.333333;80.5;9.192388;87;74;0;0;0;161;80.5;74;0;96;0;18633.540373;30;1388;1048.5;679;Scan
56337;443;6;145;0;3;0;38;0;0;0;38;0;12.666667;72.5;0.707107;73;72;0;0;0;145;72.5;72;0;96;0;20689.655172;0;38;9.5;19;Mirai
50311;7000;6;175;0;2;0;1486;0;0;0;1460;26;743;175;0;175;175;0;0;0;175;175;175;0;40;0;11428.571429;26;1460;504;827.920286;Spoofing
53264;9020;6;119;0;2;0;1418;0;0;0;1388;30;709;119;0;119;119;0;0;0;119;119;119;0;64;0;16806.722689;30;1388;935.333333;784.041666;Spoofing
56361;10101;17;293;0;5;0;192;0;0;0;40;32;38.4;73.25;2.5;77;72;0;0;0;293;73.25;72;0;40;0;17064.846416;32;40;38.666667;3.265986;Mirai
40541;443;6;210;2;1;2920;1460;1460;1460;1460;1460;1460;1460;105;32.526912;128;82;128;128;128;0;0;0;40;20;9523.809524;4761.904762;1460;1460;1460;0;Mirai
443;43238;6;119;1;1;1441;1441;1441;1441;1441;1441;1441;1441;119;0;119;119;0;0;0;0;0;0;32;32;8403.361345;8403.361345;1441;1441;1441;0;Mirai
51997;8899;17;6;1;1;32;32;32;32;32;32;32;32;6;0;6;6;0;0;0;0;0;0;8;8;166666.666667;166666.666667;32;32;32;0;Mirai
443;51875;6;165;2;1;2240;1448;1448;792;1120;1448;1448;1448;82.5;3.535534;85;80;85;85;85;0;0;0;64;32;12121.212121;6060.606061;792;1448;1284;328;Mirai
64774;9988;17;49;36;1;1152;32;32;32;32;32;32;32;1.361111;4.611494;28;0;46;1.314286;0;0;0;0;288;8;734693.877551;20408.163265;32;32;32;0;Mirai
56255;9020;6;84;1;1;0;0;0;0;0;0;0;0;84;0;84;84;0;0;0;0;0;0;32;32;11904.761905;11904.761905;0;0;0;0;Mirai
4406;554;6;3651;1;2;0;0;0;0;0;0;0;0;1825.5;1952.321823;3206;445;0;0;0;3651;3651;3651;20;44;273.897562;547.795125;0;0;0;0;DoS
60124;8899;17;230;2;1;64;32;32;32;32;32;32;32;115;141.421356;215;15;215;215;215;0;0;0;16;8;8695.652174;4347.826087;32;32;32;0;Mirai
9020;49784;6;196;2;1;1418;1388;1388;30;709;1388;1388;1388;98;31.112698;120;76;76;76;76;0;0;0;64;32;10204.081633;5102.040816;30;1388;1048.5;679;Normal
443;43238;6;76;0;2;0;0;0;0;0;0;0;0;76;0;76;76;0;0;0;76;76;76;0;104;0;26315.789474;0;0;0;0;Mirai
51586;80;6;87;0;2;0;2896;0;0;0;1448;1448;1448;87;0;87;87;0;0;0;87;87;87;0;64;0;22988.505747;1448;1448;1448;0;Mirai
6753;554;6;1327;0;2;0;0;0;0;0;0;0;0;1327;0;1327;1327;0;0;0;1327;1327;1327;0;44;0;1507.159005;0;0;0;0;DoS
52717;9020;6;120;1;1;0;0;0;0;0;0;0;0;120;0;120;120;0;0;0;0;0;0;32;32;8333.333333;8333.333333;0;0;0;0;Scan
10123;9020;6;118;1;1;0;0;0;0;0;0;0;0;118;0;118;118;0;0;0;0;0;0;32;32;8474.576271;8474.576271;0;0;0;0;Mirai
2308;554;6;1835;0;2;0;0;0;0;0;0;0;0;1835;0;1835;1835;0;0;0;1835;1835;1835;0;44;0;1089.918256;0;0;0;0;DoS
52739;9020;6;115;1;1;0;0;0;0;0;0;0;0;115;0;115;115;0;0;0;0;0;0;32;32;8695.652174;8695.652174;0;0;0;0;Scan
53190;9020;6;116;0;2;0;1418;0;0;0;1388;30;709;116;0;116;116;0;0;0;116;116;116;0;64;0;17241.37931;30;1388;935.333333;784.041666;Spoofing
7140;19604;6;822;0;2;0;0;0;0;0;0;0;0;822;0;822;822;0;0;0;822;822;822;0;40;0;2433.090024;0;0;0;0;DoS
64775;9988;17;20;8;1;256;32;32;32;32;32;32;32;2.5;0.92582;4;1;16;2.285714;1;0;0;0;64;8;400000;50000;32;32;32;0;Mirai
56361;10101;17;247;3;1;2950;1430;1430;90;983.333333;1430;1430;1430;82.333333;25.696952;112;67;135;67.5;67;0;0;0;24;8;12145.748988;4048.582996;90;1430;1162;599.266218;Mirai
10000;10101;17;283;4;1;4536;1430;1430;246;1134;1430;1430;1430;70.75;1.5;73;70;210;70;70;0;0;0;32;8;14134.275618;3533.568905;246;1430;1232.666667;483.365976;Mirai
56361;10101;17;75;0;2;0;72;0;0;0;40;32;36;75;0;75;75;0;0;0;75;75;75;0;16;0;26666.666667;32;40;37.333333;4.618802;Mirai
443;43238;6;186;1;1;1441;1441;1441;1441;1441;1441;1441;1441;186;0;186;186;0;0;0;0;0;0;32;32;5376.344086;5376.344086;1441;1441;1441;0;Mirai
60138;443;6;114;0;2;0;2896;0;0;0;1448;1448;1448;114;0;114;114;0;0;0;114;114;114;0;64;0;17543.859649;1448;1448;1448;0;Mirai
443;51875;6;112;1;1;1448;1448;1448;1448;1448;1448;1448;1448;112;0;112;112;0;0;0;0;0;0;32;32;8928.571429;8928.571429;1448;1448;1448;0;Mirai
51998;8899;17;7;4;1;128;32;32;32;32;32;32;32;1.75;0.957427;3;1;4;1.333333;1;0;0;0;32;8;571428.571429;142857.142857;32;32;32;0;Mirai
443;43238;6;87;1;1;1441;1441;1441;1441;1441;1441;1441;1441;87;0;87;87;0;0;0;0;0;0;32;32;11494.252874;11494.252874;1441;1441;1441;0;Mirai
60181;8899;17;189;1;1;32;32;32;32;32;32;32;32;189;0;189;189;0;0;0;0;0;0;8;8;5291.005291;5291.005291;32;32;32;0;Mirai
60060;8899;17;5;3;1;96;32;32;32;32;32;32;32;1.666667;1.527525;3;0;5;2.5;2;0;0;0;24;8;600000;200000;32;32;32;0;Mirai
56361;10101;17;244;1;1;20;40;20;20;20;40;40;40;244;0;244;244;0;0;0;0;0;0;8;8;4098.360656;4098.360656;20;40;33.333333;11.547005;Mirai
60172;8899;17;106;2;1;64;32;32;32;32;32;32;32;53;69.296465;102;4;102;102;102;0;0;0;16;8;18867.924528;9433.962264;32;32;32;0;Mirai
443;43238;6;76;1;1;1441;1441;1441;1441;1441;1441;1441;1441;76;0;76;76;0;0;0;0;0;0;32;32;13157.894737;13157.894737;1441;1441;1441;0;Mirai
60220;8899;17;280;1;1;32;32;32;32;32;32;32;32;280;0;280;280;0;0;0;0;0;0;8;8;3571.428571;3571.428571;32;32;32;0;Mirai
10000;10101;17;255;3;1;3394;1430;1430;534;1131.333333;1430;1430;1430;85;29.512709;119;66;136;68;66;0;0;0;24;8;11764.705882;3921.568627;534;1430;1250.8;400.703382;Mirai
9020;49784;6;510;3;1;1448;1388;1388;30;482.666667;1388;1388;1388;170;149.88996;343;79;422;211;79;0;0;0;96;32;5882.352941;1960.784314;30;1388;844.8;743.807233;Normal
56361;10101;17;160;0;3;0;96;0;0;0;32;32;32;80;7.071068;85;75;0;0;0;160;80;75;0;24;0;18750;32;32;32;0;Mirai
443;43238;6;232;1;1;1441;1441;1441;1441;1441;1441;1441;1441;232;0;232;232;0;0;0;0;0;0;32;32;4310.344828;4310.344828;1441;1441;1441;0;Mirai
60064;8011;17;23;1;1;35;35;35;35;35;35;35;35;23;0;23;23;0;0;0;0;0;0;8;8;43478.26087;43478.26087;35;35;35;0;Mirai
56361;10101;17;74;1;1;266;1430;266;266;266;1430;1430;1430;74;0;74;74;0;0;0;0;0;0;8;8;13513.513514;13513.513514;266;1430;1042;672.035713;Mirai
52717;9020;6;150;0;2;0;2776;0;0;0;1388;1388;1388;150;0;150;150;0;0;0;150;150;150;0;64;0;13333.333333;1388;1388;1388;0;Scan
56361;10101;17;176;1;1;1430;1430;1430;1430;1430;1430;1430;1430;176;0;176;176;0;0;0;0;0;0;8;8;5681.818182;5681.818182;1430;1430;1430;0;Mirai
49789;9020;6;368;1;1;0;296;0;0;0;296;296;296;368;0;368;368;0;0;0;0;0;0;32;32;2717.391304;2717.391304;0;296;197.333333;170.89568;Normal
51995;8899;17;11;2;1;64;32;32;32;32;32;32;32;5.5;2.12132;7;4;4;4;4;0;0;0;16;8;181818.181818;90909.090909;32;32;32;0;Mirai
56361;10101;17;287;4;1;2900;750;1430;20;725;750;750;750;71.75;0.5;72;71;215;71.666667;71;0;0;0;32;8;13937.28223;3484.320557;20;1430;733.333333;630.703311;Mirai
48717;7000;6;76;0;2;0;1856;0;0;0;1460;396;928;76;0;76;76;0;0;0;76;76;76;0;40;0;26315.789474;396;1460;1105.333333;614.300686;Mirai
39310;7760;6;148;0;3;0;0;0;0;0;0;0;0;74;1.414214;75;73;0;0;0;148;74;73;0;60;0;20270.27027;0;0;0;0;Mirai
52738;9020;6;73;0;2;0;2776;0;0;0;1388;1388;1388;73;0;73;73;0;0;0;73;73;73;0;64;0;27397.260274;1388;1388;1388;0;Mirai
64782;9988;17;25;12;1;384;32;32;32;32;32;32;32;2.083333;1.378954;5;0;23;2.090909;0;0;0;0;96;8;480000;40000;32;32;32;0;Mirai
52727;9020;6;147;0;2;0;2776;0;0;0;1388;1388;1388;147;0;147;147;0;0;0;147;147;147;0;64;0;13605.442177;1388;1388;1388;0;Scan
443;35270;6;75;1;1;1460;0;1460;1460;1460;0;0;0;75;0;75;75;0;0;0;0;0;0;20;20;13333.333333;13333.333333;0;1460;486.666667;842.931393;Mirai
60072;8899;17;272;1;1;32;32;32;32;32;32;32;32;272;0;272;272;0;0;0;0;0;0;8;8;3676.470588;3676.470588;32;32;32;0;Mirai
443;43238;6;116;0;2;0;0;0;0;0;0;0;0;116;0;116;116;0;0;0;116;116;116;0;96;0;17241.37931;0;0;0;0;Mirai
9020;52739;6;151;0;3;0;0;0;0;0;0;0;0;75.5;0.707107;76;75;0;0;0;151;75.5;75;0;96;0;19867.549669;0;0;0;0;Scan
443;57894;17;138;2;1;2700;1350;1350;1350;1350;1350;1350;1350;69;0;69;69;69;69;69;0;0;0;16;8;14492.753623;7246.376812;1350;1350;1350;0;Scan
60190;8899;17;7;2;1;64;32;32;32;32;32;32;32;3.5;2.12132;5;2;5;5;5;0;0;0;16;8;285714.285714;142857.142857;32;32;32;0;Mirai
48440;443;6;80;1;1;0;0;0;0;0;0;0;0;80;0;80;80;0;0;0;0;0;0;20;20;12500;12500;0;0;0;0;Mirai
51563;7000;6;122;0;2;0;714;0;0;0;688;26;357;122;0;122;122;0;0;0;122;122;122;0;40;0;16393.442623;26;688;246.666667;382.205878;Mirai
443;56354;6;75;0;2;0;546;0;0;0;367;179;273;75;0;75;75;0;0;0;75;75;75;0;64;0;26666.666667;179;367;304.333333;108.541851;Mirai
52727;9020;6;117;0;2;0;1418;0;0;0;1388;30;709;117;0;117;117;0;0;0;117;117;117;0;64;0;17094.017094;30;1388;935.333333;784.041666;Scan
49987;8011;17;14;1;1;35;35;35;35;35;35;35;35;14;0;14;14;0;0;0;0;0;0;8;8;71428.571429;71428.571429;35;35;35;0;Mirai
10125;9020;6;149;2;1;0;0;0;0;0;0;0;0;74.5;0.707107;75;74;74;74;74;0;0;0;64;32;13422.818792;6711.409396;0;0;0;0;Mirai
10000;10101;17;257;3;1;4290;1430;1430;1430;1430;1430;1430;1430;85.666667;27.135463;117;70;187;93.5;70;0;0;0;24;8;11673.151751;3891.050584;1430;1430;1430;0;Mirai
52735;9020;6;168;2;1;0;0;0;0;0;0;0;0;84;15.556349;95;73;73;73;73;0;0;0;64;32;11904.761905;5952.380952;0;0;0;0;Mirai
9020;52704;6;160;2;1;2776;1388;1388;1388;1388;1388;1388;1388;80;0;80;80;80;80;80;0;0;0;64;32;12500;6250;1388;1388;1388;0;Scan
2892;554;6;5838;0;2;0;0;0;0;0;0;0;0;5838;0;5838;5838;0;0;0;5838;5838;5838;0;44;0;342.583076;0;0;0;0;DoS
10000;10101;17;141;1;1;1430;1430;1430;1430;1430;1430;1430;1430;141;0;141;141;0;0;0;0;0;0;8;8;7092.198582;7092.198582;1430;1430;1430;0;Mirai
